ID,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Industry_Status,Occupation_Status,Race,Hispanic_Origin,Martial_Status,Household_Summary,Citizenship,Birth_Country,Birth_Country (Father),Birth_Country (Mother),Tax_Status,Income
TRAIN_13897,27,1,High,Full-Time,52,Personal Services (except Private Household),Admin Support (include Clerical),White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),550
TRAIN_13898,72,0,,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Single,Householder,Native,US,US,US,Nonfiler,0
TRAIN_13899,22,1,High,Children or Armed Forces,52,Finance Insurance & Real Estate,Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),550
TRAIN_13900,68,1,High,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly one over 65 & one under 65 (MFJ),0
TRAIN_13901,65,1,,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Widowed,Householder,Foreign-born (Naturalized US Citizen),Greece,Greece,Greece,Nonfiler,0
TRAIN_13902,38,1,,Children or Armed Forces,52,Hospitals,Professional,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1400
TRAIN_13903,35,0,,Children or Armed Forces,40,Manufacturing (Durable),Technicians & Support,White, All other,Divorced,Nonrelative of householder,Native,US,US,US,Single,750
TRAIN_13905,34,0,High,Full-Time,52,Business & Repair,Protective Services,White, All other,Single,Householder,Native,US,US,US,Single,550
TRAIN_13906,40,0,High,Full-Time,52,Utilities & Sanitary,Craft & Repair,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1600
TRAIN_13907,38,1,,Full-Time,46,Finance Insurance & Real Estate,Admin Support (include Clerical),Black, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),800
TRAIN_13908,55,1,,Children or Armed Forces,52,Retail,Services,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),213
TRAIN_13910,44,0,,Full-Time,52,Personal Services (except Private Household),Management,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13911,32,1,High,Children or Armed Forces,52,Retail,Handlers/Cleaners,Black, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),500
TRAIN_13912,35,0,,Children or Armed Forces,52,Medical (except Hospitals),Professional,White, All other,Single,Householder,Native,US,US,US,Single,2100
TRAIN_13914,71,1,,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Widowed,Other relative of householder,Native (Born Abroad),Poland,Outlying-U S (Guam USVI etc),Poland,Nonfiler,0
TRAIN_13916,61,1,,Children or Armed Forces,52,Education,Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),700
TRAIN_13917,67,1,,Children or Armed Forces,48,Business & Repair,Admin Support (include Clerical),White, All other,Single,Householder,Native,US,US,US,Single,675
TRAIN_13918,41,0,High,Children or Armed Forces,52,Manufacturing (Non-durable),Craft & Repair,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1702
TRAIN_13919,55,1,,Children or Armed Forces,52,Communications,Craft & Repair,White, All other,Married (Spouse Absent),Householder,Foreign-born (Non-US Citizen),Ireland,Ireland,Ireland,Head of Household (HOH),500
TRAIN_13920,45,0,,Children or Armed Forces,52,Education,Professional,White, All other,Married,Householder,Foreign-born (Non-US Citizen),France,France,France,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13921,50,1,High,Full-Time,45,Personal Services (except Private Household),Craft & Repair,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13922,60,1,,Children or Armed Forces,51,Retail,Sales,Black, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly one over 65 & one under 65 (MFJ),600
TRAIN_13924,20,0,,Children or Armed Forces,52,Agriculture,Farming & Forestry & Fishing,White, All other,Single,Child 18 or older,Native,US,US,US,Single,0
TRAIN_13925,40,1,,Children or Armed Forces,52,Personal Services (except Private Household),Craft & Repair,White, Mexican (Mexicano),Divorced,Householder,Native,US,US,US,Head of Household (HOH),0
TRAIN_13926,35,1,,Full-Time,52,Education,Management,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),900
TRAIN_13927,62,1,,Children or Armed Forces,52,Medical (except Hospitals),Machine Operators & Inspectors,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly one over 65 & one under 65 (MFJ),560
TRAIN_13928,40,1,,Full-Time,52,Hospitals,Professional,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1829
TRAIN_13929,31,0,,Children or Armed Forces,52,Education,Professional,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13930,51,1,High,Choice Part-Time,52,Forestry & Fisheries,Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),784
TRAIN_13931,24,0,,Children or Armed Forces,52,Retail,Sales,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),725
TRAIN_13933,31,0,High,Children or Armed Forces,52,Manufacturing (Non-durable),Machine Operators & Inspectors,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1630
TRAIN_13934,27,0,,Children or Armed Forces,52,Other professional services,Management,White, All other,Single,Householder,Native,US,US,US,Single,0
TRAIN_13935,29,0,High,Children or Armed Forces,52,Public Administration,Protective Services,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13936,51,1,High,Full-Time,52,Medical (except Hospitals),Services,Black, All other,Divorced,Householder,Native,US,US,US,Single,857
TRAIN_13937,52,1,High,Children or Armed Forces,52,Finance Insurance & Real Estate,Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),920
TRAIN_13938,35,1,,Full-Time,52,Finance Insurance & Real Estate,Admin Support (include Clerical),White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13939,40,0,,Full-Time,32,Construction,Craft & Repair,White, All other,Single,Householder,Native,US,US,US,Single,1700
TRAIN_13940,50,0,,Full-Time,30,Construction,Craft & Repair,White, All other,Married,Householder,Native,US,Unknown,US,Married Filling Jointly both under 65 (MFJ),2500
TRAIN_13941,52,1,,Children or Armed Forces,52,Education,Professional,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13943,37,0,High,Children or Armed Forces,52,Retail,Services,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1200
TRAIN_13944,20,0,High,Full-Time,40,Manufacturing (Durable),Machine Operators & Inspectors,White, All other,Single,Child 18 or older,Native,US,US,US,Single,0
TRAIN_13945,27,1,,Children or Armed Forces,52,Hospitals,Admin Support (include Clerical),Black, All other,Single,Householder,Native (Born Abroad),Germany,US,US,Head of Household (HOH),621
TRAIN_13946,31,1,,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Married,Householder,Native,US,US,US,Nonfiler,0
TRAIN_13947,37,1,,Children or Armed Forces,52,Hospitals,Professional,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13948,37,1,,Children or Armed Forces,52,Manufacturing (Non-durable),Craft & Repair,Black, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13950,47,0,High,Children or Armed Forces,52,Social Services,Services,White, All other,Divorced,Householder,Native,US,US,US,Single,625
TRAIN_13951,28,1,,Full-Time,52,Retail,Services,White, All other,Single,Nonrelative of householder,Native,US,Greece,Greece,Single,212
TRAIN_13952,47,0,,Full-Time,52,Finance Insurance & Real Estate,Technicians & Support,White, All other,Married,Householder,Native,US,Ireland,US,Married Filling Jointly both under 65 (MFJ),3700
TRAIN_13953,71,0,High,Full-Time,0,Other professional services,Machine Operators & Inspectors,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly one over 65 & one under 65 (MFJ),1200
TRAIN_13954,24,0,,Children or Armed Forces,20,Social Services,Services,White, All other,Single,Householder,Native,US,US,US,Single,751
TRAIN_13955,61,1,High,Children or Armed Forces,52,Retail,Services,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13956,22,0,High,Full-Time,32,Construction,Handlers/Cleaners,Black, All other,Single,Child 18 or older,Native,US,US,US,Single,600
TRAIN_13958,19,1,High,Full-Time,52,Medical (except Hospitals),Services,White, All other,Single,Nonrelative of householder,Native,US,US,US,Single,0
TRAIN_13961,34,0,High,Children or Armed Forces,52,Retail,Transportation,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13962,52,1,High,Children or Armed Forces,52,Hospitals,Services,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),670
TRAIN_13963,29,1,High,Full-Time,52,Entertainment,Services,Native American/Aleut/Eskimo, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),910
TRAIN_13964,47,1,,Full-Time,52,Construction,Management,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),700
TRAIN_13965,56,0,,Choice Part-Time,52,Public Administration,Craft & Repair,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1567
TRAIN_13966,25,0,High,Full-Time,52,Transportation,Craft & Repair,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1500
TRAIN_13967,32,0,High,Full-Time,52,Business & Repair,Transportation,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),650
TRAIN_13969,36,1,,Full-Time,52,Manufacturing (Non-durable),Handlers/Cleaners,Black, All other,Married,Child 18 or older,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),650
TRAIN_13970,32,0,,Children or Armed Forces,20,Construction,Handlers/Cleaners,Asian/Pacific, All other,Married,Householder,Native,US,Hong Kong,Hong Kong,Married Filling Jointly both under 65 (MFJ),640
TRAIN_13971,50,1,,Children or Armed Forces,52,Education,Professional,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1350
TRAIN_13972,47,1,,Children or Armed Forces,40,Education,Admin Support (include Clerical),White, All other,Divorced,Householder,Native,US,US,US,Single,0
TRAIN_13973,23,1,,Full-Time,32,Education,Professional,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13974,34,0,,Children or Armed Forces,52,Entertainment,Services,White, All other,Single,Child 18 or older,Native,US,US,US,Single,800
TRAIN_13975,19,1,High,Children or Armed Forces,26,Not in universe or children,Unknown,White, Mexican-American,Single,Nonrelative of householder,Native,US,US,US,Single,0
TRAIN_13977,40,0,,Children or Armed Forces,52,Not in universe or children,Unknown,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13978,17,1,High,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Single,Child under 18 never married,Native,US,US,US,Nonfiler,0
TRAIN_13979,19,0,High,Full-Time,44,Manufacturing (Non-durable),Handlers/Cleaners,White, All other,Single,Child 18 or older,Native,US,US,US,Single,500
TRAIN_13980,49,0,,Full-Time,52,Transportation,Machine Operators & Inspectors,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1550
TRAIN_13981,52,0,,Full-Time,52,Business & Repair,Craft & Repair,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13982,25,1,High,Full-Time,52,Medical (except Hospitals),Admin Support (include Clerical),White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),1250
TRAIN_13983,56,0,High,Full-Time,52,Manufacturing (Non-durable),Craft & Repair,White, All other,Married,Householder,Native,US,Unknown,US,Married Filling Jointly both under 65 (MFJ),1800
TRAIN_13984,34,1,,Children or Armed Forces,52,Entertainment,Services,Black, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13986,65,1,,Children or Armed Forces,0,Not in universe or children,Unknown,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both over 65 (MFJ),0
TRAIN_13987,21,0,,Full-Time,52,Business & Repair,Craft & Repair,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),700
TRAIN_13988,25,1,High,Full-Time,52,Retail,Sales,Black, All other,Single,Child 18 or older,Native,US,US,US,Single,525
TRAIN_13989,28,0,,Part-Time (Usually Part-Time),52,Manufacturing (Non-durable),Craft & Repair,White, All other,Single,Householder,Native,US,US,US,Head of Household (HOH),1000
TRAIN_13990,45,1,,Full-Time,52,Manufacturing (Durable),Management,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),0
TRAIN_13992,18,0,High,Full-Time,6,Retail,Services,White, All other,Single,Child 18 or older,Native,US,US,US,Single,600
TRAIN_13993,17,0,High,Full-Time,28,Retail,Services,Other, Other Spanish,Single,Child under 18 never married,Native,US,Dominican-Republic,Dominican-Republic,Single,0
TRAIN_13994,47,1,High,Full-Time,52,Manufacturing (Durable),Machine Operators & Inspectors,White, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),725
TRAIN_13995,24,0,High,Children or Armed Forces,4,Transportation,Handlers/Cleaners,White, All other,Single,Child 18 or older,Native,US,US,US,Nonfiler,0
TRAIN_13996,29,1,High,Children or Armed Forces,20,Retail,Sales,White, Mexican (Mexicano),Married (Armed Force Spouse),Spouse of householder,Foreign-born (Non-US Citizen),Mexico,Mexico,Mexico,Married Filling Jointly both under 65 (MFJ),540
TRAIN_13997,37,1,High,Full-Time,52,Manufacturing (Non-durable),Machine Operators & Inspectors,White, All other,Single,Householder,Native,US,US,US,Single,535
TRAIN_13998,30,1,,Full-Time,48,Wholesale,Services,Native American/Aleut/Eskimo, All other,Married,Householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),500
TRAIN_13999,53,0,High,Children or Armed Forces,48,Construction,Craft & Repair,Other, Mexican (Mexicano),Married,Householder,Foreign-born (Non-US Citizen),Mexico,Mexico,Mexico,Married Filling Jointly both under 65 (MFJ),0
TRAIN_14001,41,1,High,Full-Time,51,Retail,Services,White, All other,Married,Spouse of householder,Native,US,US,US,Married Filling Jointly both under 65 (MFJ),525
